asset_id,asset_name,category,warehouse,quantity,reorder_level,unit_price,supplier_id,last_updated,status
AST9C97D86E,turn sit,Infrastructure,Houston,75,18,600.42,VND2D25DD42,2025-12-13,Active
AST602DDCC0,drug admit,Tools,Houston,98,12,677.49,VND3A80813D,2025-02-20,Active
AST98A55D63,simply establish,Machinery,Phoenix,180,24,577.0,VND5FBBF7E5,2025-08-18,Active
AST91E2CC0C,while read,Computers,San Jose,126,29,17.14,VND4520F17A,2025-09-21,Active
AST88E63FF4,city between,Computers,Jacksonville,44,10,513.86,VND08CE8CA7,2024-10-24,Active
AST6D8EE9D7,none throughout,Vehicles,Jacksonville,77,22,890.86,VNDAEE88F85,2025-01-05,Active
ASTDAB57DDE,mouth what,Computers,Dallas,87,18,634.03,VNDC73A3BD4,2024-06-10,Active
ASTD85AA409,appear although,Computers,Jacksonville,129,21,588.43,VND6C887C82,2025-12-29,Low Stock
AST3068F30F,rest door,Vehicles,Dallas,79,23,440.88,VND10335071,2025-07-05,Active
ASTD6B80F40,section them,Computers,Philadelphia,78,18,49.27,VND1DF7F1DC,2025-04-13,Active
ASTB67D45C9,several house,Machinery,Austin,123,28,850.24,VND36436386,2025-04-17,Active
ASTFCF509B8,eye for,Tools,Chicago,177,45,93.73,VND76F0F0E0,2024-09-22,Active
AST74BE7E0B,economy live,Tools,Dallas,135,18,345.94,VND34BC34BC,2024-11-28,Active
AST7D6B0517,week end,Computers,San Jose,237,67,332.62,VNDDA6D8C81,2025-03-30,Active
AST91A4E14B,church kid,Machinery,Chicago,92,16,548.13,VND3A746CBD,2024-12-29,Active
AST2F440D65,check here,Tools,San Jose,171,43,380.96,VND23FDC749,2026-05-19,Active
AST0DD29D0C,concern simply,Tools,Philadelphia,62,9,775.49,VND1DF7F1DC,2024-08-10,Active
AST82BDAC97,term off,Computers,New York,23,4,842.05,VND6E96F23C,2025-04-21,Active
ASTC081DA4B,including look,Computers,San Diego,47,9,786.76,VND0B515B0E,2025-09-06,Active
AST10C53D67,statement agency,Infrastructure,Chicago,122,34,57.54,VND6E96F23C,2024-12-19,Low Stock
AST9D2287E2,stop finish,Machinery,Dallas,155,37,794.55,VND1FA33A03,2024-04-05,Active
ASTB3B3F157,nature season,Furniture,Chicago,91,18,584.03,VND365E2FC5,2024-01-18,Active
ASTA34B2DD1,name century,Furniture,Philadelphia,124,26,70.43,VND616471F8,2024-06-20,Active
AST2C8C44A9,quickly itself,Machinery,Houston,66,8,868.41,VND859AA544,2024-07-22,Active
AST1373C98D,issue wish,Infrastructure,Philadelphia,108,15,762.08,VND1FA33A03,2024-09-08,Active
AST0082DC7E,time can,Infrastructure,Austin,90,23,643.71,VND29251C8F,2024-07-24,Active
ASTAD93BA3E,early wide,Infrastructure,San Diego,234,42,972.64,VND27D705EA,2026-05-07,Active
AST9BAB998E,want party,Machinery,San Jose,100,23,821.88,VNDAB26D618,2025-03-02,Active
AST3A5A6E2E,since itself,Machinery,New York,30,5,510.71,VND768A7583,2024-11-23,Active
ASTFED365ED,huge discussion,Infrastructure,Phoenix,100,23,953.24,VND03F2A471,2024-03-12,Active
AST5C36A5C0,smile with,Computers,New York,77,20,670.77,VND650A3AAA,2024-06-26,Low Stock
AST7BF48861,customer help,Machinery,Los Angeles,94,10,178.89,VND894C6368,2024-11-20,Active
AST00E445A0,lay cup,Machinery,Phoenix,37,7,447.87,VND2986F777,2024-11-17,Active
AST38115A26,road purpose,Computers,Chicago,125,13,862.43,VND439CBBCF,2025-02-13,Active
ASTF8DC8100,strategy gun,Machinery,San Diego,117,22,498.53,VNDB3180A0E,2025-09-17,Active
ASTBDA31583,data single,Computers,Houston,90,18,597.49,VND5B2EC8F1,2025-09-06,Active
AST9A410709,process fire,Machinery,San Diego,118,28,644.85,VND6C887C82,2025-05-11,Active
ASTAECC4362,evidence rule,Furniture,San Diego,201,20,438.84,VNDBC15E50D,2026-01-14,Active
AST868EF14D,near better,Tools,Houston,75,16,791.11,VNDD95DB1B7,2026-05-30,Active
ASTEA2A4770,decade whom,Tools,Chicago,150,19,847.49,VNDA68A83A5,2025-08-29,Low Stock
AST3D2C674A,floor travel,Vehicles,Chicago,167,34,792.7,VNDF545674F,2024-04-22,Active
ASTFD8D0E3A,eat head,Tools,San Antonio,140,21,350.4,VND1DF449E3,2025-02-09,Active
ASTE05F9E61,able source,Vehicles,Dallas,138,36,672.47,VND439CBBCF,2025-09-12,Active
AST349C6572,forget both,Computers,Austin,103,16,53.93,VNDF981F27F,2026-06-13,Active
AST818F866D,fill huge,Tools,Los Angeles,101,22,879.05,VNDB3180A0E,2026-05-27,Active
ASTED50296F,yourself put,Tools,New York,137,23,321.86,VND9724A5FF,2024-10-14,Active
ASTBBE4D54C,manage home,Furniture,Dallas,61,7,756.32,VNDF7742C98,2025-09-20,Active
AST503DB6E6,collection us,Tools,Houston,79,8,165.42,VNDA6643FA7,2024-03-03,Active
AST57B2AC10,listen structure,Vehicles,Dallas,82,23,156.95,VND08CE8CA7,2026-04-10,Active
ASTFC0C17D6,bed cover,Tools,Phoenix,69,7,222.52,VND2500CE76,2026-04-09,Active
ASTD4A3B3BA,number interview,Vehicles,Philadelphia,68,14,519.33,VND76F0F0E0,2026-04-22,Active
ASTD382D73A,notice wind,Machinery,New York,88,24,153.36,VND411B979D,2025-01-20,Active
AST3191F84B,material church,Machinery,Austin,146,19,766.71,VNDF78A924D,2026-03-24,Active
ASTF9388E84,herself religious,Tools,Austin,139,37,75.16,VNDE4298A7B,2024-02-18,Active
ASTC8D6956E,development get,Furniture,Austin,129,17,790.74,VND96325CEF,2025-02-21,Active
AST13898CE8,throughout home,Furniture,Philadelphia,38,7,480.19,VND1199176D,2024-08-11,Active
AST0D62B1D8,report father,Machinery,San Antonio,72,14,263.45,VND7E4DB750,2026-05-23,Low Stock
ASTBAC0CDAE,still audience,Furniture,San Jose,135,29,363.17,VND1FA33A03,2025-05-11,Active
ASTCFB259C2,detail play,Vehicles,Philadelphia,92,15,846.08,VND1FA33A03,2024-02-20,Active
ASTD031D3FA,sport drive,Tools,Chicago,96,19,745.43,VND7DD7F0E9,2024-05-30,Active
ASTCEB1F21F,give manager,Infrastructure,Los Angeles,54,14,409.15,VND8C1D087C,2026-08-08,Low Stock
AST41D91585,difficult professor,Vehicles,Phoenix,59,11,66.91,VND96325CEF,2024-01-14,Active
ASTBDEB0727,administration pattern,Computers,New York,14,1,100.46,VNDA6643FA7,2024-02-10,Active
ASTAB08BBE0,set still,Furniture,Chicago,69,12,901.38,VNDD39C47AD,2025-04-17,Discontinued
AST6449445E,address suffer,Infrastructure,Phoenix,59,15,165.76,VND1FA33A03,2024-09-19,Discontinued
AST22DA0F0E,laugh try,Vehicles,Philadelphia,125,21,948.93,VND590E7C93,2025-04-06,Active
ASTF1F1AB5D,drive short,Tools,Houston,159,18,323.48,VND37AB5C39,2025-01-15,Active
ASTF9F02FBC,hand morning,Infrastructure,Los Angeles,98,18,944.73,VND590E7C93,2025-11-28,Active
AST562A3E00,reason until,Machinery,Chicago,152,30,302.81,VNDCDB882C0,2024-06-11,Active
ASTBD74C525,treatment where,Computers,San Antonio,74,22,782.61,VND1A73FC33,2026-01-31,Active
AST3706AE95,already different,Tools,Los Angeles,89,13,251.81,VNDD6FBFD33,2026-02-18,Active
AST4D25AFDD,girl share,Machinery,San Diego,130,29,43.5,VNDE4298A7B,2026-02-09,Active
AST94329972,six travel,Machinery,Jacksonville,68,10,24.77,VND0300765D,2025-05-10,Active
AST864AEF5B,free form,Infrastructure,Philadelphia,84,15,610.57,VND23FDC749,2024-09-06,Active
AST561C8DAA,air into,Computers,San Jose,40,5,240.32,VND0B515B0E,2024-04-09,Low Stock
AST191FEFBD,subject professor,Infrastructure,San Diego,58,14,908.3,VNDAE27E9B6,2024-12-30,Active
AST69CA8E2F,offer science,Infrastructure,San Antonio,151,17,367.6,VNDCFB6DC09,2025-11-19,Low Stock
ASTA8E20965,set trade,Tools,San Antonio,117,21,183.36,VND048CF2D5,2024-08-31,Active
AST04F2B946,of really,Machinery,Dallas,1,1,710.58,VND97E5802F,2026-06-02,Active
AST56EEB613,purpose just,Vehicles,San Jose,168,49,674.71,VNDD6FBFD33,2025-06-20,Active
AST6C4C1444,bit boy,Furniture,San Diego,118,33,17.57,VND048CF2D5,2024-12-28,Active
AST0104FA25,while participant,Tools,Dallas,128,21,760.08,VND3AF51314,2025-02-15,Discontinued
AST87B3B480,strong term,Machinery,Chicago,137,29,705.14,VNDB598AD91,2025-07-14,Low Stock
AST1B1E8AAB,reveal stand,Tools,Los Angeles,157,15,969.88,VND2986F777,2026-04-08,Active
ASTA7DE3EFA,campaign color,Vehicles,Austin,164,38,195.05,VNDD39C47AD,2025-05-14,Active
ASTD9C9E201,Republican amount,Infrastructure,Dallas,111,18,501.37,VND397FE668,2024-12-03,Active
ASTBD358CA8,time believe,Infrastructure,Phoenix,73,17,494.37,VNDE3830203,2026-01-23,Active
AST00702750,break language,Vehicles,Phoenix,111,13,839.77,VNDA402B738,2025-01-03,Low Stock
ASTCDED3930,reach alone,Tools,Dallas,157,43,342.54,VND08CE8CA7,2026-06-11,Active
AST6BB5B12F,order father,Tools,Los Angeles,14,2,223.5,VNDB598AD91,2026-08-05,Discontinued
ASTC38CB2DE,firm per,Furniture,Austin,126,28,372.41,VND589660CD,2025-05-29,Active
AST23EC89E4,station land,Furniture,New York,1,1,331.49,VND4EA7F305,2025-02-03,Active
AST22D21714,day where,Machinery,New York,91,20,575.24,VND57CA31A1,2024-07-21,Active
ASTADAB0762,one speech,Machinery,Jacksonville,58,14,151.67,VND57CA31A1,2024-11-14,Active
ASTA0C4B7F7,something mean,Machinery,Houston,99,14,637.25,VND8C1D087C,2025-08-11,Active
ASTCCB3AA7B,despite soldier,Tools,Phoenix,140,25,108.2,VND4F7B00FC,2026-02-13,Active
AST922AF4C8,model decide,Infrastructure,New York,55,7,455.0,VND894C6368,2026-07-13,Active
AST200843D6,meeting allow,Machinery,Austin,74,8,828.48,VND08CE8CA7,2025-09-13,Active
ASTD572233E,have audience,Furniture,Chicago,144,42,107.85,VND10335071,2025-07-20,Active
AST074DE7ED,body democratic,Vehicles,Jacksonville,166,19,934.01,VND999ED598,2026-02-08,Low Stock
AST4BFCA9A4,car later,Infrastructure,Houston,113,18,223.69,VND2258ABB1,2024-03-30,Active
ASTA5D37978,produce effect,Machinery,San Jose,121,20,35.99,VND2FE40F33,2024-10-25,Low Stock
ASTC8B22609,find win,Furniture,Houston,87,10,828.42,VND03F2A471,2025-01-13,Active
ASTD20AA831,heart pretty,Tools,Jacksonville,1,1,956.28,VND4D8ED92A,2024-09-30,Active
AST78CBFDDF,vote mission,Tools,San Diego,121,25,769.26,VNDAD897EA3,2024-05-18,Active
AST62923993,PM ago,Vehicles,Dallas,153,40,513.34,VNDF7A9FFF9,2025-11-01,Active
ASTB595F6A8,think girl,Infrastructure,Dallas,110,26,668.76,VND03F2A471,2024-12-26,Active
AST19DC1AB7,top be,Computers,Austin,115,14,704.82,VND96325CEF,2024-10-17,Active
ASTA4F953E5,environmental everything,Computers,Dallas,77,20,398.4,VNDC4060F12,2024-02-12,Active
AST9542CD1D,set particularly,Furniture,New York,71,8,110.44,VNDE1A395FA,2024-02-04,Active
AST1E8ED701,example really,Furniture,Dallas,26,7,474.77,VNDF549E284,2025-05-02,Active
ASTAB610C55,throughout power,Machinery,Chicago,101,12,690.06,VND75832916,2026-01-15,Active
AST8916D136,final couple,Vehicles,Austin,104,26,65.61,VND49098C56,2024-03-22,Discontinued
AST992E631F,human customer,Machinery,New York,197,36,583.08,VND4F7B00FC,2025-06-10,Active
AST49B23FBB,station technology,Furniture,Los Angeles,36,7,495.25,VNDB3180A0E,2026-02-04,Active
AST5EF07647,front tax,Tools,Philadelphia,64,19,60.29,VND8BC82E76,2024-09-29,Discontinued
AST85395483,probably team,Furniture,Phoenix,135,28,294.1,VND2094DBBC,2025-10-08,Active
ASTEA7C6569,listen beautiful,Tools,Jacksonville,23,3,902.41,VNDB598AD91,2026-01-20,Active
AST6F4EF9F7,physical several,Furniture,Philadelphia,87,17,563.42,VND4D8ED92A,2026-02-04,Active
ASTF6EF1001,son especially,Vehicles,San Antonio,145,24,185.74,VND2FE40F33,2026-07-02,Low Stock
AST5FBC06A8,others country,Machinery,Jacksonville,101,17,322.85,VND2986F777,2024-10-03,Active
AST7CC79C7C,minute song,Machinery,Chicago,123,36,910.62,VND672E91CF,2024-03-31,Discontinued
ASTA3EE6867,remain leg,Computers,Phoenix,160,32,33.65,VND4EC61792,2025-02-04,Discontinued
ASTF9683C20,military right,Infrastructure,San Jose,81,16,347.48,VNDCFB6DC09,2026-02-03,Low Stock
ASTA85A6676,ten growth,Infrastructure,Dallas,138,31,382.8,VND6FADEC72,2026-05-07,Active
AST78E91E31,pass head,Furniture,Chicago,116,27,309.71,VNDF464A966,2026-04-16,Active
AST06541256,available government,Furniture,Chicago,140,31,21.46,VND190C8D31,2024-01-17,Active
ASTFC7F75E9,picture throw,Computers,Philadelphia,193,27,190.17,VND466655B2,2026-07-31,Low Stock
AST87483C82,best training,Infrastructure,Dallas,51,6,630.8,VND22E4CBF8,2024-01-11,Discontinued
AST9E99226B,while data,Vehicles,Los Angeles,134,32,472.57,VND10335071,2024-06-07,Active
AST2BB8C50B,cultural administration,Computers,San Diego,90,12,770.21,VND6917D5FA,2025-01-19,Active
AST2356DD60,quickly see,Machinery,New York,123,17,903.29,VNDD24A1BC5,2024-07-07,Active
ASTD98F6937,him plan,Furniture,Chicago,149,38,440.38,VNDBC15E50D,2025-09-16,Active
AST6FF5F24A,personal move,Tools,New York,43,11,780.19,VND2258ABB1,2026-04-09,Low Stock
ASTA48452B8,green there,Tools,Austin,124,21,247.48,VND29251C8F,2026-06-03,Active
AST35EFBB9A,east remember,Computers,Austin,166,36,243.22,VND6F35B3AD,2025-07-25,Active
ASTCEFCA82E,special rule,Tools,Dallas,57,12,80.06,VND275CA511,2026-02-04,Active
AST876864B2,win time,Tools,San Antonio,134,22,110.91,VND65B60718,2026-03-21,Active
AST87B9A094,woman major,Infrastructure,New York,111,25,912.16,VNDE1A395FA,2024-04-29,Active
AST26110F07,cause believe,Furniture,San Antonio,58,14,327.22,VND6917D5FA,2025-07-23,Active
ASTA6D94392,smile program,Machinery,San Diego,71,10,801.31,VNDAD897EA3,2025-05-03,Active
ASTFB72FD24,hospital tend,Furniture,San Jose,81,19,200.34,VNDBC15E50D,2026-04-23,Active
ASTCDC51A92,black office,Vehicles,San Jose,180,27,457.7,VND4F7B00FC,2024-05-31,Active
AST92CC2817,as white,Vehicles,Jacksonville,111,11,873.52,VNDD95DB1B7,2025-05-24,Active
ASTAA71398C,soldier part,Furniture,New York,221,52,796.04,VND8C1D087C,2026-08-03,Active
AST3D333E8E,wish turn,Vehicles,Los Angeles,93,19,954.97,VND0300765D,2024-08-29,Discontinued
ASTFCAEEB13,though song,Computers,Los Angeles,45,7,277.9,VNDE6A4DD03,2025-01-07,Active
ASTC8FCE2B6,Mr teach,Machinery,Jacksonville,91,12,44.2,VND616471F8,2024-04-05,Active
ASTF54236E4,theory including,Tools,Austin,137,31,332.74,VNDF7A9FFF9,2025-10-07,Active
ASTE2433AA1,every guy,Computers,Los Angeles,166,40,916.29,VND3B5BB0BC,2025-10-28,Active
ASTC6767BE9,sit politics,Infrastructure,San Diego,166,24,254.8,VND7E4DB750,2024-04-19,Active
AST6933FD49,ability fine,Tools,New York,42,6,443.43,VND1C52ED63,2025-03-06,Active
AST67FF2EAA,bit by,Computers,Houston,147,33,693.54,VND2986F777,2024-12-03,Active
ASTFEC9B93E,audience evidence,Computers,San Jose,107,13,637.45,VNDEA23339B,2025-01-23,Active
ASTD3731FF2,do big,Furniture,Austin,12,2,345.81,VND35CDCFF0,2024-03-05,Active
ASTE59F3FAE,prepare police,Infrastructure,San Jose,87,16,572.73,VND97E5802F,2025-12-31,Active
AST1C8A2DEE,real once,Vehicles,San Diego,93,20,784.53,VND275CA511,2024-06-19,Active
ASTB9A13CF3,approach whole,Furniture,New York,69,11,785.74,VND999ED598,2026-07-03,Active
AST598D0685,perhaps trial,Machinery,San Diego,85,25,254.97,VNDF909C443,2026-01-24,Active
AST6B399E30,operation enter,Vehicles,San Jose,108,16,57.43,VND6ACF147A,2026-01-31,Active
ASTDDA3AA36,three ten,Furniture,San Antonio,192,37,818.59,VND22E4CBF8,2025-06-12,Active
AST23C2580F,land ready,Furniture,San Jose,136,34,693.97,VND18221D96,2024-11-16,Active
ASTA50F4825,maintain over,Machinery,New York,42,8,315.23,VNDF78A924D,2025-07-13,Active
AST4113234C,upon morning,Furniture,San Antonio,88,9,616.3,VNDC178B24A,2025-03-08,Active
AST9A66D7B5,structure Republican,Furniture,San Jose,84,19,691.02,VNDD24A1BC5,2025-09-23,Active
ASTBDBAD050,suggest able,Computers,Houston,43,10,478.84,VND7DD7F0E9,2024-05-10,Low Stock
AST49CF576A,spend picture,Computers,Austin,169,35,248.14,VND6E96F23C,2026-04-21,Active
AST38D233F0,book including,Tools,San Antonio,166,31,195.07,VNDA74DADEC,2026-06-07,Active
AST1E89F7C8,realize staff,Computers,San Jose,26,2,646.41,VND57CA31A1,2024-04-16,Active
ASTAE0981EA,while choice,Vehicles,San Antonio,193,49,238.35,VND220F792F,2024-05-10,Low Stock
AST200E1218,specific all,Machinery,San Diego,207,46,288.25,VND76F0F0E0,2024-04-16,Active
ASTDF253BB5,check section,Furniture,San Diego,166,21,126.26,VND590E7C93,2026-03-30,Active
ASTD0296604,dinner box,Infrastructure,San Antonio,156,21,438.63,VND49098C56,2024-02-23,Active
AST393EB73F,degree explain,Furniture,Philadelphia,32,3,529.13,VND22E4CBF8,2025-06-23,Active
AST7837855D,serve with,Infrastructure,San Antonio,100,22,716.88,VNDFDC347F6,2025-09-16,Active
AST922CE7FB,reveal activity,Tools,Houston,96,18,576.99,VND2500CE76,2024-09-21,Active
AST12157DFD,cover everything,Tools,Chicago,122,24,189.06,VND0D050C25,2024-07-28,Active
AST184A34BE,theory PM,Vehicles,Philadelphia,100,11,247.32,VND4F7B00FC,2025-07-26,Active
AST3626A4C1,enough arm,Computers,Phoenix,82,8,194.52,VNDCDB882C0,2024-05-20,Active
AST84E339B8,able serve,Furniture,San Jose,38,5,168.56,VNDCAF05089,2024-03-25,Low Stock
AST0BAE8BC9,push protect,Furniture,Austin,172,27,939.71,VND139B2EB5,2024-05-26,Active
ASTC80A93A6,performance body,Furniture,New York,56,5,14.22,VND7DD7F0E9,2025-09-24,Active
